,duration,director_fb_likes,actor_1_fb_likes,gross,num_voted_users,facenumber_in_poster,budget,title_year,aspect_ratio,movie_fb_likes,country_UK,country_USA,other_actors_fb_likes,critic_reviews_ratio,imdb_classification
446,116.0,23.0,13000.0,53215979.0,125036,7.0,84000000.0,2013.0,2.35,22000,False,True,12110.0,1.1414634146341462,2
447,113.0,88.0,11000.0,158115031.0,130070,11.0,82000000.0,2005.0,2.35,0,False,True,858.0,0.4240506329113924,2
448,87.0,31.0,1000.0,133103929.0,22838,0.0,75000000.0,2011.0,1.85,0,False,True,1733.0,1.625,1
449,101.0,221.0,12000.0,133668525.0,107817,4.0,80000000.0,2013.0,1.85,14000,False,True,22000.0,0.5450980392156862,1
450,110.0,88.0,13000.0,130313314.0,168172,1.0,80000000.0,2008.0,1.85,0,False,True,23000.0,0.6973684210526315,2
451,128.0,278.0,18000.0,124590960.0,91092,1.0,80000000.0,2003.0,1.85,0,False,True,4343.0,0.36069651741293535,2
452,138.0,17000.0,29000.0,127968405.0,786092,0.0,80000000.0,2010.0,2.35,53000,False,True,386.0,0.508298755186722,3
453,88.0,91.0,4000.0,120136047.0,48500,2.0,80000000.0,2008.0,1.85,0,False,False,3982.0,1.1370967741935485,1
454,91.0,77.0,1000.0,128200012.0,103022,1.0,75000000.0,2005.0,1.85,0,False,True,519.0,0.6059479553903345,2
455,138.0,610.0,12000.0,112225777.0,283967,0.0,80000000.0,1997.0,2.35,11000,False,True,1805.0,0.2897196261682243,2
456,99.0,163.0,11000.0,109993847.0,72326,0.0,80000000.0,2008.0,2.35,0,False,True,1364.0,1.2413793103448276,2
457,117.0,0.0,15000.0,104054514.0,200359,0.0,80000000.0,2002.0,2.35,0,False,True,1818.0,0.22398414271555997,2
458,117.0,221.0,11000.0,103028109.0,172878,1.0,80000000.0,2011.0,1.85,19000,False,True,3503.0,1.0049261083743843,2
460,123.0,165.0,12000.0,101087161.0,225282,6.0,75000000.0,1997.0,2.35,0,False,True,1622.0,0.41002949852507375,2
461,118.0,154.0,3000.0,101111837.0,150764,3.0,80000000.0,2008.0,2.35,0,False,True,1897.0,0.6761006289308176,2
462,154.0,333.0,22000.0,95632614.0,118483,3.0,79000000.0,2003.0,2.35,0,False,True,36000.0,0.29376854599406527,2
463,118.0,117.0,18000.0,94822707.0,227072,0.0,80000000.0,2010.0,2.35,20000,False,True,25000.0,0.5803571428571429,2
464,90.0,10.0,49000.0,92969824.0,63625,1.0,80000000.0,1997.0,1.85,0,False,True,729.0,0.828125,1
465,113.0,101.0,14000.0,91188905.0,58184,0.0,80000000.0,1999.0,2.35,0,False,True,1873.0,0.20745341614906831,1
466,88.0,30.0,13000.0,90443603.0,112167,1.0,80000000.0,1996.0,1.77,0,False,True,1333.0,0.37398373983739835,2
467,93.0,189.0,1000.0,82226474.0,65499,0.0,65000000.0,2006.0,1.85,0,False,True,215.0,0.3466981132075472,1
468,104.0,301.0,18000.0,79363785.0,139423,0.0,80000000.0,2008.0,2.35,0,False,True,4071.0,0.3954154727793696,1
469,135.0,503.0,8000.0,76081498.0,76099,1.0,75000000.0,1997.0,2.35,0,False,True,204.0,0.49382716049382713,2
470,134.0,452.0,11000.0,85707116.0,303185,4.0,68000000.0,2014.0,2.35,82000,False,True,8697.0,0.579172610556348,2
471,98.0,425.0,11000.0,74329966.0,60910,2.0,70000000.0,1998.0,2.35,0,False,True,1040.0,0.5914634146341463,1
472,80.0,40.0,3000.0,100169068.0,16385,0.0,80000000.0,2010.0,1.85,0,False,True,1017.0,1.43,1
473,83.0,21.0,13000.0,73215310.0,44143,0.0,80000000.0,2002.0,2.35,4000,False,True,998.0,0.49074074074074076,2
474,102.0,153.0,3000.0,80360866.0,44662,1.0,80000000.0,2011.0,2.35,0,False,True,1269.0,1.4015748031496063,1
475,130.0,81.0,10000.0,69102910.0,58402,0.0,80000000.0,1998.0,2.35,0,False,True,1309.0,0.2756756756756757,1
476,129.0,438.0,18000.0,65948711.0,86422,1.0,80000000.0,2004.0,1.85,0,False,True,1502.0,0.5757575757575758,2
477,117.0,69.0,898.0,821997.0,666,0.0,20000000.0,1997.0,1.85,91,False,True,664.0,0.475,2
478,89.0,266.0,12000.0,169692572.0,56501,0.0,80000000.0,2015.0,1.85,16000,False,True,11859.0,1.5670103092783505,2
480,74.0,11.0,340.0,60507228.0,27543,0.0,80000000.0,1999.0,1.78,607,False,True,305.0,0.6935483870967742,2
481,96.0,25.0,891.0,56684819.0,103787,0.0,80000000.0,2002.0,2.35,3000,False,True,741.0,0.2016260162601626,1
482,114.0,31.0,9000.0,50628009.0,22955,0.0,90000000.0,1998.0,1.85,0,False,True,868.0,0.3977272727272727,1
483,99.0,57.0,20000.0,69772969.0,155532,4.0,80000000.0,2001.0,2.35,0,False,True,3820.0,0.30570902394106814,2
484,129.0,258.0,2000.0,45356386.0,71574,1.0,75000000.0,2005.0,2.35,951,False,True,440.0,0.5614754098360656,1
485,113.0,25.0,49000.0,55350897.0,83560,1.0,85000000.0,1998.0,2.35,32000,False,True,577.0,0.19547657512116318,2
486,90.0,65.0,11000.0,39442871.0,80639,0.0,80000000.0,2000.0,1.85,0,False,True,11658.0,0.3670886075949367,1
487,118.0,0.0,13000.0,37899638.0,98472,2.0,88000000.0,2005.0,1.85,0,False,True,13871.0,0.4735772357723577,1
488,106.0,13000.0,20000.0,37754208.0,172217,3.0,70000000.0,1996.0,2.35,0,False,True,1503.0,0.32592592592592595,2
489,81.0,92.0,23.0,24848292.0,979,0.0,20000000.0,2015.0,2.35,257,False,False,29.0,21.0,2
490,117.0,93.0,12000.0,27779888.0,55913,2.0,30000000.0,1997.0,2.35,0,False,True,1904.0,0.521978021978022,2
491,89.0,84.0,13000.0,38542418.0,151424,5.0,80000000.0,2009.0,2.35,0,False,True,2000.0,1.0238095238095237,2
492,145.0,79.0,981.0,34566746.0,45231,1.0,80000000.0,2000.0,1.85,0,False,True,457.0,0.5142857142857142,2
493,114.0,357.0,13000.0,32885565.0,53132,0.0,80000000.0,1996.0,1.85,0,False,True,10366.0,0.6039603960396039,1
494,87.0,43.0,882.0,36073232.0,8913,0.0,80000000.0,2013.0,2.35,0,False,True,606.0,1.7121212121212122,1
495,119.0,64.0,743.0,21471685.0,65464,0.0,44000000.0,2000.0,2.35,0,False,True,158.0,0.13302752293577982,0
496,91.0,287.0,3000.0,20950820.0,24183,4.0,80000000.0,2003.0,2.35,665,False,False,1434.0,0.63125,1
497,118.0,252.0,529.0,19673424.0,37446,4.0,80000000.0,2009.0,2.35,0,False,True,78.0,0.8836206896551724,1
498,116.0,503.0,23000.0,19480739.0,53057,0.0,80000000.0,2003.0,2.35,0,False,True,18982.0,0.26914660831509846,1
499,177.0,0.0,766.0,17593391.0,56403,1.0,80000000.0,1997.0,2.35,0,False,True,1256.0,0.21010638297872342,1
500,97.0,750.0,1000.0,18318000.0,24868,0.0,80000000.0,1998.0,1.85,964,False,False,1202.0,0.2824074074074074,1
501,106.0,42.0,14000.0,27356090.0,58752,0.0,90000000.0,2015.0,2.35,21000,False,True,1400.0,1.7264957264957266,1
502,106.0,14.0,2.0,17473245.0,47612,1.0,70000000.0,2000.0,2.35,995,False,True,0.0,0.4166666666666667,1
503,94.0,0.0,563.0,15131330.0,25843,0.0,86000000.0,2006.0,2.35,941,False,False,94.0,1.578125,1
504,104.0,63.0,67.0,19406406.0,7630,0.0,40000000.0,2009.0,2.35,0,False,False,70.0,2.6904761904761907,2
505,102.0,0.0,1000.0,1891821.0,16474,0.0,52000000.0,2005.0,2.35,785,True,False,519.0,0.3754152823920266,1
506,105.0,545.0,795.0,23219748.0,84508,0.0,80000000.0,2014.0,2.35,20000,False,False,246.0,0.8831168831168831,1
508,135.0,2000.0,1000.0,170708996.0,610568,0.0,58000000.0,2001.0,1.85,29000,False,True,1127.0,0.17506404782237403,3
509,73.0,28.0,2000.0,422783777.0,644348,0.0,45000000.0,1994.0,1.66,17000,False,True,1733.0,0.28353658536585363,3
510,94.0,62.0,14000.0,103812241.0,67296,3.0,79000000.0,2012.0,1.85,0,False,True,12722.0,1.3383458646616542,1
511,95.0,18.0,622.0,119793567.0,64387,0.0,78000000.0,2013.0,2.35,15000,False,True,179.0,1.988235294117647,2
512,124.0,420.0,22000.0,92930005.0,204063,0.0,78000000.0,2002.0,2.35,0,False,False,12876.0,0.27486910994764396,2
513,136.0,394.0,24000.0,67286731.0,67856,1.0,100000000.0,2004.0,2.35,0,False,True,11000.0,0.4057971014492754,2
514,91.0,221.0,14000.0,74158157.0,60370,2.0,79000000.0,2011.0,1.85,0,False,True,11553.0,0.5909090909090909,0
515,107.0,309.0,23000.0,127083765.0,191912,5.0,76000000.0,2003.0,2.35,0,False,True,1558.0,0.40540540540540543,1
516,108.0,54.0,12000.0,1339152.0,28276,1.0,81200000.0,2015.0,2.35,31000,False,False,17000.0,1.859375,2
517,99.0,101.0,1000.0,15071514.0,65037,2.0,80000000.0,2007.0,1.85,0,False,True,749.0,0.8498168498168498,1
518,92.0,5.0,22000.0,26000610.0,16611,0.0,76000000.0,2000.0,1.85,413,False,True,1924.0,0.24873096446700507,1
519,87.0,11.0,1000.0,323505540.0,24407,0.0,75000000.0,2016.0,1.85,36000,False,False,1649.0,1.064516129032258,2
520,110.0,45.0,1000.0,66462600.0,141533,3.0,78000000.0,2003.0,2.35,0,False,True,1717.0,0.25699745547073793,1
521,98.0,275.0,7000.0,368049635.0,286877,0.0,76000000.0,2013.0,1.85,56000,False,True,3000.0,1.0774647887323943,2
522,154.0,776.0,10000.0,306124059.0,430055,0.0,75000000.0,1996.0,2.35,16000,False,True,2933.0,0.2161214953271028,2
523,129.0,14000.0,610.0,229074524.0,278362,0.0,73000000.0,1997.0,1.85,0,False,True,733.0,0.32065217391304346,2
524,86.0,35.0,851.0,193136719.0,266636,0.0,75000000.0,2005.0,1.85,0,False,True,615.0,0.4701298701298701,2
525,109.0,0.0,16000.0,35286428.0,361767,0.0,76000000.0,2006.0,1.85,17000,False,True,448.0,0.30845771144278605,2
526,104.0,0.0,20000.0,157299717.0,452928,0.0,75000000.0,2000.0,2.35,0,False,True,1269.0,0.20699500356887937,2
527,110.0,335.0,11000.0,134568845.0,299852,0.0,75000000.0,2008.0,2.35,0,False,True,11988.0,0.4431977559607293,2
528,136.0,0.0,12000.0,134006721.0,259492,1.0,75000000.0,1996.0,2.35,51000,False,True,2904.0,0.29397590361445786,2
529,115.0,107.0,835.0,195329763.0,194249,0.0,80000000.0,2006.0,1.85,0,False,True,831.0,0.6482213438735178,2
530,99.0,88.0,11000.0,120776832.0,266103,2.0,75000000.0,2004.0,2.35,11000,False,True,755.0,0.3223684210526316,2
531,117.0,163.0,719.0,118823091.0,98693,9.0,75000000.0,2007.0,2.35,0,False,True,599.0,0.5461346633416458,2
532,125.0,212.0,613.0,41814863.0,28635,0.0,50000000.0,2004.0,2.0,893,False,True,816.0,0.5422077922077922,1
533,110.0,16.0,2000.0,97360069.0,36491,0.0,75000000.0,1999.0,1.85,509,False,True,1402.0,0.30303030303030304,1
534,125.0,255.0,11000.0,117698894.0,447979,6.0,75000000.0,2013.0,2.35,105000,False,True,1951.0,0.6104928457869634,2
535,102.0,221.0,12000.0,162001186.0,181443,4.0,80000000.0,2010.0,1.85,12000,False,True,15000.0,0.5755627009646302,1
536,128.0,14000.0,15000.0,77032279.0,303864,0.0,60000000.0,2004.0,1.85,16000,False,True,698.0,0.2533557046979866,2
538,100.0,87.0,3000.0,73023275.0,16271,4.0,35000000.0,2009.0,1.85,1000,False,True,1022.0,1.8771929824561404,1
539,124.0,258.0,867.0,68473360.0,49536,0.0,75000000.0,2000.0,1.85,0,False,True,1574.0,0.35356200527704484,1
540,102.0,0.0,22000.0,66636385.0,88451,1.0,75000000.0,2007.0,1.85,0,False,True,30000.0,0.9307958477508651,2
541,90.0,10.0,22000.0,160762022.0,132415,0.0,75000000.0,2004.0,1.85,0,False,True,28000.0,0.4965277777777778,1
542,130.0,386.0,912.0,103338338.0,55901,0.0,70000000.0,2006.0,2.35,0,False,True,1074.0,0.47912524850894633,2
544,118.0,473.0,12000.0,55808744.0,59435,4.0,53000000.0,2005.0,2.4,0,False,True,1680.0,0.4984520123839009,1
545,163.0,14000.0,745.0,47379090.0,176936,0.0,70000000.0,2005.0,2.35,0,False,False,898.0,0.3616504854368932,2
546,142.0,845.0,13000.0,43426961.0,93494,1.0,70000000.0,2003.0,2.35,0,False,True,1787.0,0.22588832487309646,2
547,100.0,126.0,19000.0,47000485.0,72867,2.0,75000000.0,2010.0,2.35,0,False,True,1925.0,1.1666666666666667,1
548,116.0,0.0,15000.0,45434443.0,175960,2.0,75000000.0,2015.0,2.35,43000,False,True,613.0,1.0055555555555555,2
549,131.0,274.0,11000.0,42044321.0,65668,2.0,80000000.0,2004.0,1.85,0,False,True,1102.0,0.36257309941520466,2
550,91.0,27.0,12000.0,73661010.0,71137,0.0,75000000.0,2006.0,2.35,0,False,True,1895.0,0.8296943231441049,2
551,123.0,272.0,13000.0,41523271.0,57038,2.0,80000000.0,2001.0,2.35,0,False,True,643.0,0.5057471264367817,2
552,134.0,109.0,919.0,37600435.0,55350,3.0,55000000.0,1995.0,1.85,0,False,True,552.0,0.29444444444444445,1
553,148.0,72.0,582.0,39251128.0,31080,2.0,75000000.0,1999.0,2.35,0,False,True,202.0,0.41935483870967744,2
554,110.0,763.0,15000.0,83503161.0,138190,1.0,75000000.0,2011.0,1.85,30000,False,True,1222.0,0.7012345679012346,2
555,113.0,17.0,87000.0,34636443.0,93790,0.0,52000000.0,2005.0,2.35,0,False,True,13759.0,0.5277777777777778,2
556,94.0,383.0,13000.0,22751979.0,52244,0.0,75000000.0,2000.0,2.35,0,False,True,1886.0,0.34748010610079577,2
557,116.0,41.0,11000.0,30013346.0,31293,2.0,75000000.0,2003.0,2.35,648,False,True,1523.0,0.5196850393700787,1
558,99.0,545.0,933.0,14567883.0,44248,1.0,75000000.0,1998.0,2.35,0,True,False,1255.0,0.17962466487935658,1
559,84.0,10.0,3000.0,90820.0,35510,0.0,20000000.0,2009.0,2.35,0,False,True,946.0,1.0924369747899159,1
560,93.0,253.0,3000.0,5409517.0,14280,0.0,75000000.0,2001.0,1.85,683,False,True,1526.0,0.4327485380116959,1
561,113.0,212.0,2000.0,21009180.0,45815,4.0,45000000.0,2004.0,2.35,1000,False,True,1413.0,0.5135135135135135,2
562,106.0,0.0,18000.0,94999143.0,245152,0.0,75000000.0,2000.0,2.35,0,False,True,13963.0,0.21875,2
563,91.0,22.0,7000.0,336029560.0,142403,0.0,74000000.0,2015.0,1.85,70000,False,True,5000.0,1.12,2
564,128.0,0.0,4000.0,36381716.0,197584,4.0,82000000.0,2011.0,2.35,42000,False,True,2826.0,0.4738562091503268,2
565,98.0,0.0,12000.0,55585389.0,64121,1.0,69000000.0,1998.0,2.35,880,False,True,1551.0,0.4854771784232365,1
566,134.0,272.0,548.0,36976367.0,81611,3.0,75000000.0,1998.0,2.35,0,False,True,485.0,0.39416058394160586,1
567,97.0,6.0,22000.0,107225164.0,27130,0.0,73000000.0,2016.0,1.85,14000,False,True,1415.0,1.119047619047619,2
568,112.0,72.0,11000.0,70224196.0,59352,0.0,70000000.0,2008.0,2.35,0,False,True,1715.0,1.2753623188405796,1
569,153.0,0.0,11000.0,51814190.0,100837,1.0,75000000.0,2009.0,1.85,0,False,True,691.0,0.7641196013289037,2
570,110.0,532.0,3000.0,47456450.0,101386,1.0,70000000.0,2007.0,2.35,0,False,True,1099.0,0.8096885813148789,2
571,122.0,285.0,8000.0,148213377.0,130776,5.0,73000000.0,2006.0,2.35,0,False,True,1989.0,0.37528604118993136,2
572,87.0,41.0,1000.0,112950721.0,33884,0.0,72000000.0,2001.0,2.35,266,False,True,1266.0,1.1518987341772151,1
573,178.0,0.0,906.0,75600000.0,736638,1.0,72000000.0,1995.0,2.35,17000,False,True,869.0,0.12394366197183099,3
574,125.0,0.0,15000.0,62647540.0,143525,0.0,70000000.0,2005.0,2.35,0,False,False,593.0,0.3987823439878234,2
575,87.0,30.0,745.0,183132370.0,259083,0.0,75000000.0,2007.0,2.35,0,False,True,873.0,0.3918741808650065,2
576,152.0,0.0,940.0,27796042.0,45031,1.0,72000000.0,2001.0,1.85,0,False,True,1571.0,0.3404255319148936,2
577,116.0,212.0,13000.0,32616869.0,34435,0.0,72000000.0,2001.0,2.35,886,False,True,1120.0,0.315028901734104,1
578,109.0,218.0,21.0,18947630.0,11798,0.0,59660000.0,2004.0,2.35,2000,False,False,25.0,0.7096774193548387,2
579,108.0,0.0,3000.0,114195633.0,193770,0.0,60000000.0,2004.0,1.85,0,False,True,2882.0,0.13030454318522217,2
580,85.0,84.0,1000.0,144156464.0,74343,0.0,71500000.0,1998.0,1.85,694,False,True,1595.0,0.7448979591836735,1
581,106.0,0.0,710.0,227965690.0,271592,0.0,72000000.0,2002.0,1.85,0,False,True,771.0,0.08907922912205568,2
582,93.0,80.0,692.0,436471036.0,314630,1.0,150000000.0,2004.0,1.85,0,False,True,357.0,0.4244306418219462,2
583,117.0,487.0,1000.0,244052771.0,263853,0.0,120000000.0,2006.0,2.35,0,False,True,1612.0,0.4383561643835616,2
584,116.0,0.0,8000.0,152149590.0,74274,2.0,70000000.0,1999.0,2.35,0,False,True,3995.0,0.403921568627451,1
585,132.0,357.0,14000.0,141204016.0,142569,0.0,70000000.0,2002.0,2.35,10000,False,True,435.0,0.2591587516960651,1
586,92.0,5.0,870.0,162495848.0,34359,0.0,74000000.0,2015.0,1.85,16000,False,True,1587.0,1.105263157894737,1
587,139.0,2000.0,960.0,136448821.0,98989,1.0,80000000.0,1996.0,1.85,1000,False,True,1656.0,0.5,2
588,153.0,16000.0,13000.0,120523073.0,885175,1.0,75000000.0,2009.0,2.35,42000,False,True,22000.0,0.3182711198428291,3
589,142.0,14000.0,49000.0,119654900.0,182802,1.0,70000000.0,1991.0,2.35,13000,False,True,13000.0,0.2066115702479339,2
591,124.0,212.0,13000.0,117541000.0,269858,0.0,70000000.0,1990.0,2.35,0,False,True,1558.0,0.44936708860759494,2
592,117.0,69.0,10000.0,116643346.0,119807,1.0,80000000.0,2003.0,2.35,0,False,True,2000.0,0.4235294117647059,1
594,141.0,488.0,10000.0,100614858.0,206776,1.0,68000000.0,2001.0,1.85,0,False,True,1343.0,0.12259615384615384,2
595,110.0,0.0,3000.0,42272747.0,78635,1.0,70000000.0,2006.0,1.85,0,False,True,1138.0,0.27307692307692305,1
596,109.0,545.0,886.0,80281096.0,143628,0.0,60000000.0,2004.0,2.35,0,False,True,1493.0,0.19251753702260327,1
597,88.0,84.0,1000.0,219613391.0,31649,0.0,75000000.0,2009.0,1.85,2000,False,True,2000.0,1.0918367346938775,1
598,124.0,130.0,4000.0,78120196.0,103241,0.0,75000000.0,2002.0,2.35,5000,False,True,1814.0,0.19002695417789758,2
599,119.0,845.0,18000.0,98895417.0,203154,3.0,70000000.0,2013.0,2.35,45000,False,True,11992.0,0.5128939828080229,2
600,103.0,906.0,1000.0,70117571.0,56741,0.0,58000000.0,1998.0,2.35,1000,False,True,1654.0,0.3106796116504854,2
601,116.0,473.0,833.0,83552429.0,154955,0.0,70000000.0,2011.0,2.35,25000,False,True,1161.0,0.44375,1
602,125.0,13000.0,12000.0,66257002.0,350698,0.0,70000000.0,2003.0,1.37,26000,False,True,1883.0,0.28799019607843135,2
603,125.0,0.0,443.0,65012000.0,43559,1.0,70000000.0,1994.0,1.85,0,False,True,461.0,0.4306569343065693,2
604,146.0,14000.0,25000.0,79883359.0,116159,1.0,66000000.0,2011.0,2.35,28000,False,True,19979.0,0.7950819672131147,2
605,118.0,0.0,13000.0,78031620.0,102248,7.0,70000000.0,2014.0,2.35,34000,False,True,13559.0,0.9205955334987593,2
606,171.0,0.0,2000.0,54222000.0,131217,0.0,69500000.0,1989.0,2.35,0,False,True,1288.0,0.21578947368421053,2
607,136.0,0.0,903.0,52474616.0,84118,2.0,70000000.0,2010.0,2.35,13000,False,True,609.0,1.2122448979591838,2
608,92.0,28.0,3000.0,55942830.0,138582,1.0,70000000.0,2014.0,2.35,37000,False,True,1115.0,0.6170212765957447,2
609,116.0,380.0,18000.0,40932372.0,58023,0.0,70000000.0,1998.0,2.35,0,False,True,13774.0,0.42704626334519574,2
610,127.0,905.0,15000.0,38345403.0,212085,8.0,70000000.0,2007.0,2.35,15000,True,False,859.0,0.4634146341463415,2
611,136.0,218.0,11000.0,37901509.0,96385,1.0,70000000.0,1997.0,2.35,0,False,True,1091.0,0.6386554621848739,2
612,111.0,2000.0,17000.0,48430355.0,43709,2.0,70000000.0,2011.0,2.35,0,False,True,1244.0,1.3120567375886525,1
613,116.0,541.0,12000.0,30157016.0,39659,2.0,70000000.0,2002.0,2.35,792,False,True,789.0,0.6772486772486772,1
614,113.0,43.0,12000.0,28031250.0,88146,0.0,60000000.0,2005.0,2.35,0,True,False,1037.0,0.29115479115479115,1
615,97.0,84.0,989.0,33105600.0,41663,1.0,70000000.0,2002.0,1.37,531,False,True,379.0,0.7446808510638298,1
616,88.0,24.0,5000.0,62321039.0,117096,1.0,70000000.0,2012.0,2.35,24000,False,True,651.0,0.8929889298892989,2
617,136.0,163.0,394.0,38509342.0,61995,7.0,75000000.0,2012.0,2.35,33000,False,True,283.0,1.0112359550561798,1
618,125.0,40.0,13000.0,19076815.0,43651,0.0,60000000.0,2002.0,2.35,997,False,True,1194.0,0.5714285714285714,2
619,116.0,5.0,26000.0,25093607.0,105556,2.0,35000000.0,2011.0,2.35,17000,True,False,22748.0,1.2038216560509554,2
620,98.0,323.0,1000.0,18990542.0,22264,3.0,70000000.0,2002.0,2.35,584,False,True,1231.0,0.5224913494809689,0
621,91.0,8.0,349.0,14294842.0,16761,1.0,70000000.0,2002.0,2.35,391,False,True,622.0,0.33212996389891697,0
622,97.0,13.0,11000.0,19819494.0,26893,0.0,70000000.0,1998.0,2.35,815,False,True,1588.0,0.626984126984127,1
623,95.0,101.0,2000.0,13596911.0,25572,0.0,70000000.0,2001.0,2.35,2000,False,True,952.0,0.6585365853658537,2
624,88.0,6.0,2000.0,8460990.0,5116,1.0,70000000.0,2013.0,2.35,5000,False,True,1854.0,0.9444444444444444,1
625,133.0,0.0,26000.0,7097125.0,38983,1.0,70000000.0,2015.0,2.35,11000,False,True,627.0,1.2608695652173914,1
626,106.0,14.0,11000.0,37760080.0,72868,2.0,70000000.0,2004.0,1.85,0,False,True,1582.0,0.3187702265372168,2
627,116.0,105.0,844.0,5851188.0,31124,1.0,70000000.0,2006.0,2.35,764,True,False,975.0,0.5079872204472844,1
628,115.0,101.0,13000.0,25121291.0,177653,1.0,50000000.0,2013.0,2.35,34000,False,True,1585.0,1.025089605734767,2
629,99.0,212.0,576.0,18821279.0,44891,0.0,70000000.0,2014.0,2.35,12000,False,True,540.0,0.7722772277227723,1
630,124.0,31.0,11000.0,118471320.0,86504,0.0,68000000.0,2002.0,2.35,0,False,True,1152.0,0.30985915492957744,2
631,124.0,171.0,21000.0,300523113.0,184637,3.0,68000000.0,2010.0,2.35,29000,False,True,27000.0,0.5883534136546185,1
632,124.0,0.0,22000.0,71069884.0,101899,0.0,68000000.0,2001.0,2.35,0,False,True,10580.0,0.31685393258426964,2
633,87.0,275.0,7000.0,251501645.0,385943,0.0,69000000.0,2010.0,1.85,31000,False,True,2975.0,1.027027027027027,2
634,105.0,29.0,584.0,35324232.0,32224,1.0,68000000.0,1995.0,2.35,617,False,True,317.0,0.6451612903225806,1
635,125.0,3000.0,14000.0,81257500.0,117739,0.0,68000000.0,2015.0,2.35,30000,False,True,14000.0,1.222707423580786,2
636,141.0,448.0,614.0,617840.0,52496,2.0,70000000.0,2009.0,2.35,29000,False,False,785.0,1.0465116279069768,2
637,121.0,18.0,1000.0,29655590.0,53970,4.0,65000000.0,1999.0,1.85,0,False,True,1631.0,0.28735632183908044,1
638,111.0,101.0,966.0,45045037.0,103230,3.0,36000000.0,2011.0,2.35,10000,False,True,1600.0,1.6573426573426573,1
639,157.0,0.0,14000.0,28965197.0,133526,1.0,68000000.0,1999.0,2.35,0,False,True,1506.0,0.40115163147792704,2
640,117.0,44.0,788.0,27550735.0,27481,0.0,80000000.0,2016.0,2.35,12000,False,True,1093.0,1.575221238938053,2
641,128.0,0.0,29000.0,39380442.0,174248,1.0,70000000.0,2008.0,2.35,0,False,True,284.0,0.9049429657794676,2
642,114.0,116.0,7000.0,72980108.0,80338,2.0,69000000.0,2010.0,1.85,0,False,True,1982.0,0.7196969696969697,1
643,105.0,335.0,3000.0,37516013.0,128629,0.0,69000000.0,2012.0,2.35,98000,False,True,3911.0,1.1293103448275863,1
644,113.0,36.0,537.0,87704396.0,88132,1.0,66000000.0,1999.0,2.35,0,False,True,659.0,0.5036496350364964,2
646,121.0,38.0,940.0,83892374.0,85720,0.0,66000000.0,1998.0,2.35,0,False,True,1571.0,0.4781144781144781,2
647,102.0,4.0,14000.0,5932060.0,29285,0.0,35000000.0,2007.0,2.35,0,True,False,506.0,0.5172413793103449,1
648,169.0,14000.0,15000.0,216119491.0,881236,2.0,70000000.0,1998.0,1.85,22000,False,True,27000.0,0.09617918313570488,3
649,132.0,76.0,3000.0,43568507.0,136954,1.0,66000000.0,2014.0,2.35,32000,False,True,3464.0,0.9450867052023122,2
650,127.0,278.0,2000.0,182805123.0,158864,1.0,70000000.0,2000.0,1.37,0,False,True,1867.0,0.37721518987341773,2
651,103.0,77.0,1000.0,176387405.0,328159,0.0,59000000.0,2002.0,1.85,3000,False,True,1774.0,0.4132762312633833,2
652,136.0,759.0,11000.0,33685268.0,75573,1.0,68000000.0,2003.0,2.35,4000,False,True,953.0,0.26435045317220546,1
653,150.0,14000.0,23000.0,182204440.0,197412,0.0,65000000.0,2012.0,2.35,71000,False,True,1481.0,0.7472222222222222,2
654,136.0,0.0,18000.0,171383253.0,1217752,3.0,63000000.0,1999.0,2.35,25000,False,True,244.0,0.08584750411409764,3
655,140.0,2000.0,15000.0,172071312.0,208817,0.0,62000000.0,1995.0,2.35,5000,False,True,1520.0,0.5371621621621622,2
657,104.0,54.0,901.0,139225854.0,34561,0.0,60000000.0,2002.0,1.85,1000,False,True,1632.0,0.6896551724137931,1
658,158.0,0.0,20000.0,148775460.0,243834,1.0,61000000.0,2012.0,1.85,144000,False,True,24000.0,0.5775147928994083,2
659,119.0,0.0,15000.0,115731542.0,151812,2.0,65000000.0,1998.0,1.85,0,False,True,1537.0,0.2751798561151079,2
660,106.0,285.0,8000.0,100468793.0,212499,2.0,65000000.0,2008.0,2.35,0,False,True,3105.0,0.6245487364620939,2
661,136.0,258.0,12000.0,93771072.0,135404,0.0,65000000.0,1998.0,2.35,0,False,True,268.0,0.49056603773584906,2
662,95.0,480.0,21000.0,100448498.0,272789,3.0,65000000.0,2010.0,2.35,25000,False,True,1051.0,1.0771929824561404,2
663,137.0,11000.0,769.0,115603980.0,103589,0.0,65000000.0,2014.0,2.35,35000,False,True,1163.0,0.9173789173789174,2
664,130.0,16000.0,16000.0,90454043.0,60165,1.0,65000000.0,2000.0,2.35,0,False,True,911.0,0.5184049079754601,2
665,124.0,212.0,13000.0,84049211.0,96096,1.0,70000000.0,1993.0,2.35,0,False,True,1099.0,0.43023255813953487,2
666,108.0,610.0,848.0,70450000.0,77390,2.0,50000000.0,1996.0,2.35,0,False,True,978.0,0.38095238095238093,1
667,104.0,226.0,13000.0,69688384.0,34473,1.0,60000000.0,2000.0,1.85,0,False,True,1295.0,0.6187050359712231,2
668,129.0,0.0,12000.0,70236496.0,67395,0.0,63000000.0,2006.0,1.85,0,False,True,1625.0,0.42907801418439717,1
669,117.0,179.0,8000.0,63695760.0,61490,1.0,65000000.0,2003.0,1.85,0,False,True,4403.0,0.5340909090909091,2
